ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer,Explanation
41,Module 4. An toàn,4,2,Tại sao yếu tố con người lại có thể bị "hack" trong môi trường phòng vệ của doanh nghiệp?,Bị lừa bởi các kỹ thuật thao túng đánh lừa tâm lý,Do máy tính cá nhân ở nhà cài đặt hệ điều hành cũ,Vì thiết bị chuyển phát tín hiệu không được mã hóa,Do hệ thống tín hiệu wifi bị theo dõi vị trí hoạt động,A,Bị lừa bởi các kỹ thuật thao túng đánh lừa tâm lý,Đáp án chính xác là: Bị lừa bởi các kỹ thuật thao túng đánh lừa tâm lý. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
42,Module 4. An toàn,4,2,Cột trụ "Quy trình" trong mô hình nền tảng phòng thủ IA thực hiện tác dụng chức năng gì?,Lắp đặt hệ thống phần mềm diệt malware tiên tiến nhất,Kết nối trực tiếp nhanh chóng với khách hàng trực tuyến,Là bộ "luật lệ" giúp phân quyền minh bạch và ứng phó vụ việc,Phân chia đánh giá mức xếp loại thu nhập của từng nhân viên,C,Là bộ "luật lệ" giúp phân quyền minh bạch và ứng phó vụ việc,Đáp án chính xác là: Là bộ "luật lệ" giúp phân quyền minh bạch và ứng phó vụ việc. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
43,Module 4. An toàn,4,2,Trái tim của hệ thống phòng thủ, thuật ngữ Tam giác bảo mật CIA Triad, là viết tắt của 3 yếu tố nào dưới đây?,Tính Bảo mật, Tính Toàn vẹn, Tính Sẵn sàng,Tính Bí mật, Tính Minh bạch, Tính Nhanh chóng,Tính Bền vững, Tính Khách quan, Tính Mở rộng,Tính Chính xác, Tính Tức thời, Tính Đa dạng,A,Tính Bảo mật, Tính Toàn vẹn, Tính Sẵn sàng,Đáp án chính xác là: Tính Bảo mật, Tính Toàn vẹn, Tính Sẵn sàng. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
44,Module 4. An toàn,4,2,Điều gì sẽ xảy ra nếu doanh nghiệp chỉ giữ được 2 góc của Tam giác bảo mật CIA và 1 góc bị thủng?,Doanh nghiệp chỉ rò rỉ thất thoát 30% doanh thu hàng năm,Hệ thống phần mềm vẫn tạm thời hoạt động được bình thường,Vẫn giữ vững đảm bảo được uy tín cốt lõi lớn với khách hàng,Toàn bộ khối niềm tin và giá trị giao dịch cốt lõi sẽ sụp đổ,D,Toàn bộ khối niềm tin và giá trị giao dịch cốt lõi sẽ sụp đổ,Đáp án chính xác là: Toàn bộ khối niềm tin và giá trị giao dịch cốt lõi sẽ sụp đổ. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
45,Module 4. An toàn,4,2,Tính Bảo mật (Confidentiality) trong Tam giác CIA có chứa nguyên tắc yêu cầu tối thượng là gì?,Tất cả mọi đối tác đều sẽ có thể xem toàn bộ trên hệ thống,Chỉ những nhân sự con người được cấp phép mới được xem,Dữ liệu quan trọng phải được sao lưu trên rất nhiều máy chủ,Thông tin khách hàng tuyệt đối không bao giờ bị đưa ra ngoài,B,Chỉ những nhân sự con người được cấp phép mới được xem,Đáp án chính xác là: Chỉ những nhân sự con người được cấp phép mới được xem. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
46,Module 4. An toàn,4,2,Các công cụ hiện đại thường dùng để bảo vệ Tính Bảo mật (Confidentiality) bao gồm những gì?,Mã hóa hệ dữ liệu, Xác thực MFA và Phân ranh quyền truy cập,Hàm chuyển băm chuỗi Hashing và Chữ ký kỹ thuật số tích hợp,Hệ thống toàn bộ máy chủ dự phòng và Phân tách tải lượt truy cập,Phát sóng kết nối di động Wifi và Kết nối thiết bị mạng nội bộ LAN,A,Mã hóa hệ dữ liệu, Xác thực MFA và Phân ranh quyền truy cập,Đáp án chính xác là: Mã hóa hệ dữ liệu, Xác thực MFA và Phân ranh quyền truy cập. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
47,Module 4. An toàn,4,2,Tính Toàn vẹn (Integrity) trong Tam giác bảo mật CIA nhằm đảm bảo quy định điều gì lớn nhất?,Hệ thống trang có thời gian tỷ lệ Uptime đạt tới mức trên 99.99%,Dữ liệu là sự thật hoàn toàn tuyệt đối và không bị phép cắt xén,Mật khẩu khách thanh toán hàng được phân hóa biến thành ký tự,Máy cá nhân ngăn chặn tuyệt đối một cách hoàn toàn các dạng mã độc,B,Dữ liệu là sự thật hoàn toàn tuyệt đối và không bị phép cắt xén,Đáp án chính xác là: Dữ liệu là sự thật hoàn toàn tuyệt đối và không bị phép cắt xén. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
48,Module 4. An toàn,4,2,Mánh khóe dùng kỹ thuật thay đổi giá bán iPhone từ 30 triệu xuống 0đ nhằm tấn công vào tính chất nào của CIA Triad?,Tính Chất Công khai,Tính Chất Sẵn sàng,Tính Chất Bảo mật,Tính Chất Toàn vẹn,D,Tính Chất Toàn vẹn,Đáp án chính xác là: Tính Chất Toàn vẹn. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
49,Module 4. An toàn,4,2,Công cụ nào luôn thường được sử dụng nhiều nhất nhằm chống lại sự thay đổi trái phép bảo vệ Tính Toàn vẹn dữ liệu?,Hệ máy chủ cài đặt tường lửa,Loại phần mềm chống lọc thư rác,Sử dụng Hàm băm dữ liệu Hashing,Thiết bị lưu trữ bằng dạng USB rời,C,Sử dụng Hàm băm dữ liệu Hashing,Đáp án chính xác là: Sử dụng Hàm băm dữ liệu Hashing. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
50,Module 4. An toàn,4,2,Theo bài học khi thông tin đơn hàng TMĐT đi qua cỗ "máy xay thịt" hàm băm Hashing thì nó sẽ tạo ra kết quả gì?,Một file văn bản hóa đơn điện tử PDF in ấn xuất ra ngay lập tức,Một luồng chuỗi ký tự mật mã độc nhất và không thể thay đảo ngược,Một dạng đoạn tin nhắn tự động SMS điện thoại xác nhận thành công,Một dạng mã vùng QR code định danh để quét mã khi shipper giao hàng,B,Một luồng chuỗi ký tự mật mã độc nhất và không thể thay đảo ngược,Đáp án chính xác là: Một luồng chuỗi ký tự mật mã độc nhất và không thể thay đảo ngược. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
51,Module 4. An toàn,4,2,Tính Sẵn sàng (Availability) trong CIA có đặc trưng bản chất là gì đối với nền tảng kinh doanh TMĐT?,Bảo chứng ẩn đi toàn bộ địa chỉ thông tin IP của bộ máy doanh nghiệp,Khởi tạo mã hóa lớp thông tin thẻ đối với lại khách hàng nạp giao dịch,Bảo đảm toàn bộ máy chủ website luôn luôn khả dụng lên tới mức 99.99%,Ẩn khóa không chủ trương chia sẻ danh sách thành viên khách hàng bảo mật,C,Bảo đảm toàn bộ máy chủ website luôn luôn khả dụng lên tới mức 99.99%,Đáp án chính xác là: Bảo đảm toàn bộ máy chủ website luôn luôn khả dụng lên tới mức 99.99%. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
52,Module 4. An toàn,4,2,Cuộc tấn công gửi thông tin từ chối dịch vụ (DDoS) nhằm chủ đích đánh sập làm treo máy chủ sẽ dẫn đến việc làm vi phạm tính chất nào của tam giác?,Tính năng Trọn vẹn,Tính năng Sẵn sàng,Tính năng Bảo mật,Tính năng Định danh,B,Tính năng Sẵn sàng,Đáp án chính xác là: Tính năng Sẵn sàng. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
53,Module 4. An toàn,4,2,Vũ khí sử dụng phòng vệ nào được cho là giải pháp hiệu quả nhất để chống lại rủi ro làm mất Tính Sẵn sàng do DDoS gây ra?,Thiết lập biến Hàm Hashing tích hợp nhận diện xác thực các loại dạng chữ ký,Thiết lập cơ chế mã hóa cấu trúc dữ liệu rất phức tạp theo nhiều hệ phân tầng,Chiến lược kết hợp song song hệ thống các máy chủ dự phòng và Phân tách tải,Hành động dọn xóa làm mới đi các dạng thẻ thông tin đối tượng người truy cập,C,Chiến lược kết hợp song song hệ thống các máy chủ dự phòng và Phân tách tải,Đáp án chính xác là: Chiến lược kết hợp song song hệ thống các máy chủ dự phòng và Phân tách tải. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
54,Module 4. An toàn,4,2,Trong "Chiến lược cấu trúc Phòng thủ Chiều sâu" mô hình (Defense in Depth) được giảng giải thì ở vị trí trung tâm lõi trong cùng là gì?,Khối chuỗi mã nguồn lập trình của website,Tài sản Dữ liệu của đối tượng những khách hàng,Khối phần mềm tường lửa an ninh của máy chủ,Dàn máy phát tín hiệu mạng Internet không dây,B,Tài sản Dữ liệu của đối tượng những khách hàng,Đáp án chính xác là: Tài sản Dữ liệu của đối tượng những khách hàng. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
55,Module 4. An toàn,4,2,Tại sao mô hình chiến lược phòng thủ Defense in Depth lại bắt buộc cần phải xây dựng rất nhiều lớp rào chắn bảo vệ ngăn cản chồng lên liên tục nhau?,Bởi vì cho tới hiện tại chưa chứng minh có một phần mềm hay một cánh cửa phòng ngự mạng nào là bất khả xâm phạm tuyệt đối.,Bởi vì theo quy định ràng buộc của những đối tác bán ứng dụng bảo mật luôn hướng dẫn bắt ép phải kích hoạt mua đủ trọn bộ.,Bởi vì với riêng mỗi một lớp rào che phủ bảo vệ như vậy lại phải tương thích đọc sử dụng với một ngôn ngữ xây dựng website.,Bởi vì theo cơ cấu hành chính quy mô bộ phận nhân sự IT trực thuộc công ty luôn rất đông nên phải phân chia ra nhiều tầng.,A,Bởi vì cho tới hiện tại chưa chứng minh có một phần mềm hay một cánh cửa phòng ngự mạng nào là bất khả xâm phạm tuyệt đối.,Đáp án chính xác là: Bởi vì cho tới hiện tại chưa chứng minh có một phần mềm hay một cánh cửa phòng ngự mạng nào là bất khả xâm phạm tuyệt đối.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
56,Module 4. An toàn,4,2,Lớp Tường lửa hệ điều hành chung và Hệ thống nhận diện phát hiện sự xâm nhập mã độc (IDS) được xếp vào cấp rào cản phòng vệ thứ mấy theo tên gọi?,Xếp thuộc vào cấp độ Lớp hệ thống Thiết bị cuối kết nối,Xếp thuộc vào cấp độ Lớp truyền tải Mạng lưới trực tuyến,Xếp thuộc vào cấp độ Lớp quản trị Chính sách nội bộ gốc,Xếp thuộc vào cấp độ Lớp phần mềm Ứng dụng chức năng,B,Xếp thuộc vào cấp độ Lớp truyền tải Mạng lưới trực tuyến,Đáp án chính xác là: Xếp thuộc vào cấp độ Lớp truyền tải Mạng lưới trực tuyến. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
57,Module 4. An toàn,4,2,"Nếu qua được tường lửa, hacker sẽ phải đối mặt với ""Lớp Thiết bị cuối (Lớp Endpoint)"". Vậy cụ thể lớp bảo vệ này thực chất thường là đại diện cho hệ thống gì?",Dàn cửa kính sử dụng dạng khóa nhận diện cơ học bảo vệ cho khu vực phòng làm việc.,Kiến trúc quy chế hệ điều hành nền tảng lõi sâu bên trong các bộ khung nhận máy chủ.,Đại diện bằng chính các ứng dụng phần mềm chống mã độc cài tại máy laptop nhân sự.,Nơi lưu giữ các cuống giấy ghi chú có nội dung lưu lại tất cả hệ quy tắc phân bố mạng.,C,Đại diện bằng chính các ứng dụng phần mềm chống mã độc cài tại máy laptop nhân sự.,Đáp án chính xác là: Đại diện bằng chính các ứng dụng phần mềm chống mã độc cài tại máy laptop nhân sự.. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
58,Module 4. An toàn,4,2,Rào cản phòng vệ vị trí nằm phía ngoài cùng bao quanh trên cùng với vai trò ngăn chặn đứng các tay tin tặc theo mô hình bảo vệ qua lớp chiều sâu là gì?,Lớp cấu trúc Mạng lưới truyền tải cơ bản (Network),Lớp thủ tục hình thành nên Chính sách chung (Policy),Lớp máy móc phần cứng của hệ Thiết bị nhánh (Endpoint),Lớp khai phá phân loại cơ sở kho Dữ liệu thô (Datalake),B,Lớp thủ tục hình thành nên Chính sách chung (Policy),Đáp án chính xác là: Lớp thủ tục hình thành nên Chính sách chung (Policy). Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
59,Module 4. An toàn,4,2,Theo triết lý đúc kết bài học về thiết lập bảo mật trực tuyến thì vấn đề an toàn bảo vệ vòng loại thông tin nên được các cấp lãnh đạo nhìn nhận và định nghĩa đánh giá rủi ro như thế nào?,Là việc doanh thu chỉ cần nạp vốn trực tiếp mua sỉ những giải pháp chống đỡ chuyên sâu,Là một đích đến cụ thể tĩnh lặng cho thấy hệ thống đang vận hành hoàn toàn ổn định tối,Trở thành một quy trình hành trình tự động bổ túc nâng cấp mở rộng liên tục để sinh tồn,Đóng thành dạng chức năng ngắt kết nối cô lập không trao đổi cho toàn bộ các cá nhân,C,Trở thành một quy trình hành trình tự động bổ túc nâng cấp mở rộng liên tục để sinh tồn,Đáp án chính xác là: Trở thành một quy trình hành trình tự động bổ túc nâng cấp mở rộng liên tục để sinh tồn. Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
60,Module 4. An toàn,4,2,Theo các cách phân loại và chức năng đánh giá thành phần trong bài giảng thì tùy chọn nội dung nào sau đây vốn KHÔNG phải được coi và nhắc như là một góc cốt lõi để duy trì hoạt động của tam giác bảo mật CIA?,Tính năng kiểm soát thuộc yếu tố Bảo mật chống trộm rò rỉ cơ sở dữ liệu (Yếu tố dạng Confidentiality),Đảm bảo quá trình kiểm xuất lưu thông lượng đáp ứng Tính Sẵn sàng cung cấp dịch vụ (Yếu tố dạng Availability),Hệ điều kiện đảm bảo kiểm chứng đo lường thực trạng biểu hiện cho Tính Tiết kiệm lợi tức (Yếu tố dạng Cost-Saving),Tái thiết quy chuẩn chống chỉnh sửa để giữ vững đặc điểm của Tính Toàn vẹn hệ thống (Yếu tố dạng Integrity),C,Hệ điều kiện đảm bảo kiểm chứng đo lường thực trạng biểu hiện cho Tính Tiết kiệm lợi tức (Yếu tố dạng Cost-Saving),Đáp án chính xác là: Hệ điều kiện đảm bảo kiểm chứng đo lường thực trạng biểu hiện cho Tính Tiết kiệm lợi tức (Yếu tố dạng Cost-Saving). Vui lòng ôn tập lại nội dung Tiết học này để nắm vững kiến thức.
